filename,Acoustic_Complexity_Index__main_value,Acoustic_Complexity_Index__min,Acoustic_Complexity_Index__max,Acoustic_Complexity_Index__mean,Acoustic_Complexity_Index__median,Acoustic_Complexity_Index__std,Acoustic_Complexity_Index__var,Acoustic_Diversity_Index__main_value,Acoustic_Evenness_Index__main_value,Bio_acoustic_Index__main_value,Normalized_Difference_Sound_Index__main_value,RMS_energy__min,RMS_energy__max,RMS_energy__mean,RMS_energy__median,RMS_energy__std,RMS_energy__var,Spectral_centroid__min,Spectral_centroid__max,Spectral_centroid__mean,Spectral_centroid__median,Spectral_centroid__std,Spectral_centroid__var,Spectral_Entropy__main_value,Temporal_Entropy__main_value,ZCR__min,ZCR__max,ZCR__mean,ZCR__median,ZCR__std,ZCR__var,Wave_SNR__SNR,Wave_SNR__Acoustic_activity,Wave_SNR__Count_acoustic_events,Wave_SNR__Average_duration,NB_peaks__main_value,Acoustic_Diversity_Index_NR__main_value,Acoustic_Evenness_Index_NR__main_value,Bio_acoustic_Index_NR__main_value,Spectral_Entropy_NR__main_value
20200406_110000.WAV,1792.9508864805305,148.5749832325286,150.22300332280258,149.4125738733775,149.43745329929232,0.4925007477668296,0.2425569865508863,2.2999111421753278,0.02280549094035944,4.429050967196147,0.19396862711746338,0.07952484185655306,0.14331776269884144,0.10763331465993402,0.10727804630656464,0.007443711724460805,5.5408844236875255e-05,7547.8729408214285,11277.47367770957,9122.367799463069,9113.987355713338,458.3589331277004,210092.91157796374,0.961446089364394,0.9906461141578806,0.1484375,0.40625,0.2805785861521024,0.28125,0.030787650395735618,0.0009478794168900395,6.302405161510973,0.005155555555555556,29,0.010666666666666666,4,2.3002020817753945,0.034399031412869444,4.688227682974261,0.9524804279274525
20200417_200000.WAV,1931.8297870835418,152.23027101172644,168.4816981316755,160.98581559029515,163.69931062063503,5.5571140369129015,30.881516419254407,2.208044766835368,0.23751379937547962,4.047248422060201,0.14626560660784285,0.010245714836395718,0.2061038976340718,0.044512222744921025,0.02975534549690001,0.03927123277726483,0.0015422297238461198,6342.296540564018,20314.063194282262,14040.869820147098,14226.446056607148,3044.792490762728,9270761.311805097,0.9197247312686468,0.968812817815123,0.125,0.896484375,0.6156368413303405,0.662109375,0.17787263036442025,0.03163867263275768,22.05186630426166,0.6037333333333333,299,0.07944704570791528,11,2.2041383079800836,0.24949430671956047,4.234093124363526,0.87026398230353
20200303_100000.WAV,1799.401655415791,149.094335579292,150.86141257697327,149.95013795131595,149.96522273096497,0.4758623490438718,0.2264449752375517,2.2995221097580445,0.023940123053655428,2.103411585160447,0.3565138065678846,0.009134632987380804,0.10067909758043374,0.012463929236796956,0.012395101618856114,0.0014595800940325884,2.1303740508961796e-06,9795.359250698737,13833.022739714937,11349.801815321296,11352.741613076354,433.839164244717,188216.42043255453,0.9865358060045148,0.9904447951583016,0.244140625,0.58203125,0.43424085613165614,0.435546875,0.03349434313384844,0.0011218710219679801,24.982432727775787,0.0067555555555555554,36,0.01125925925925926,9,2.3000304159077554,0.036040161482081425,3.846990353450282,0.9819447748614434
20200305_123000.WAV,1799.4252773116943,148.89673820904807,151.11732989347337,149.95210644264122,149.9432143620996,0.5782858829007175,0.33441456236226236,2.2987342436662894,0.04728068561889458,2.7893320508025945,0.30070282481314087,0.017282448927689143,0.12693248332593385,0.02454279127038051,0.023732699011121447,0.006116967083643599,3.7417286302379276e-05,5861.281183272675,14212.811477273724,11108.895342787315,11136.041783105635,536.7422285728447,288092.21993334393,0.9816850655032701,0.9893113024401359,0.021484375,0.5390625,0.40391802187972264,0.40625,0.04413469944799116,0.0019478716953645109,11.64007337490737,0.02968888888888889,69,0.02581642512077295,8,2.2612840207661056,0.1586100186593944,4.831281583689355,0.9766934622634806
20200321_153000.WAV,1806.0209807855445,149.78715535110993,151.15585299443504,150.50174839879537,150.56042462947215,0.35050714801868266,0.12285526081219073,2.299811135858116,0.02601101608928804,4.9670892404759295,0.07474301827340518,0.018774519580296578,0.08407402678501898,0.026280695426868343,0.02614817150842839,0.0024259107390332472,5.8850429137568355e-06,6722.841071426721,12452.978620940487,8285.774911473485,8262.730709044059,493.7766576897339,243815.38767924462,0.9447795138845791,0.9906143818971926,0.123046875,0.470703125,0.22731742821584142,0.2265625,0.030730562276234517,0.000944367457813528,19.031236755600197,0.0071111111111111115,37,0.011531531531531532,4,2.300342990258341,0.03627310961616104,4.616992908712879,0.9381094586732733
20200418_233000.WAV,1906.4237600002918,152.92219277560207,167.58000812377296,158.868646666691,158.0705925250406,4.269987049812661,18.232789405567832,2.247469519728538,0.1722452634345613,5.912881462459236,-0.04760669754551114,0.018029021483069754,0.21281002296278304,0.04156765081267441,0.031410759302575766,0.02618688594054647,0.0006857529952631904,4851.08280866482,18940.552203300434,10771.097805983047,10825.973247114433,3373.949211883142,11383533.284366876,0.9346183791820748,0.9802299023147062,0.078125,0.859375,0.41069292964930215,0.404296875,0.21056773854178568,0.04433877251460182,19.37793497860607,0.4576,360,0.0904,9,2.132747862549404,0.30582426195245116,5.26208836859897,0.9012250703209492
20200305_113000.WAV,1799.3610337316818,148.8880770051367,151.10462092010667,149.94675281097344,150.0274464714421,0.5811344569479764,0.3377172570522194,2.2997572574621423,0.022716547315279813,1.7745759697040107,0.15717459249320198,0.06384755821588974,0.16047809728781687,0.09092744978673449,0.09053509522487693,0.006945828557724734,4.824453435330446e-05,9029.821366067283,13133.833712765816,11256.61440630798,11266.04204408068,466.3444637763635,217477.158894864,0.9826385783008296,0.9905251181751861,0.248046875,0.541015625,0.41785224658858566,0.41796875,0.03739693769186803,0.00139853094872946,8.074461395795398,0.008888888888888889,44,0.012121212121212123,6,2.2997441740663573,0.03385907322158097,2.7685238409818953,0.9755042078846263
20200330_063000.WAV,1798.9687339504992,149.3023371820572,150.99675530117028,149.9140611625416,150.01715307258544,0.4840769051540681,0.23433045010354062,2.299757538169419,0.024223747707045006,4.313514856799941,0.18065784913184302,0.07179002409055109,0.15616954100090286,0.09425112251265087,0.09312198798866174,0.009190996436204798,8.447441549032931e-05,7329.89360477148,11712.9690172293,9383.130061358637,9377.449494437016,530.83860008712,281789.61934245325,0.9634868598996729,0.990506853351643,0.154296875,0.458984375,0.2894845861298782,0.2890625,0.036319627512866756,0.001319115342673388,7.122588073539665,0.015111111111111112,76,0.011929824561403509,4,2.2992660726455063,0.044403254943550866,5.270562604842539,0.9594181963643231
20200325_130000.WAV,1797.4577803082161,149.00498540659802,150.45552369427034,149.78814835901798,149.86107369908996,0.3748540597001014,0.14051556607364715,2.299924099833171,0.022641671034735644,3.8925144348850638,0.1642236550430592,0.047750019792077256,0.10922762153759864,0.06764851406847272,0.06746324270551637,0.005206536878595276,2.710802626817264e-05,7262.678816015723,12821.380360936391,9142.007847206209,9127.738360026935,494.6749491470397,244703.3053136263,0.9614347073382539,0.9906352477081117,0.15234375,0.494140625,0.28025963418970573,0.279296875,0.033227059923742995,0.0011040375111760078,9.841934375922973,0.0048,27,0.010666666666666666,5,2.3006047584356297,0.026852759800396697,4.054886682565631,0.9571531458776185
20200501_013000.WAV,1816.378008125096,150.1602483647133,152.85987058312767,151.36483401042466,151.42293792539706,0.8125895225844546,0.6603017322140319,2.299663390875894,0.022906797381140008,1.8321143924140042,0.5036319202361742,0.02234864492100529,0.13585263772052392,0.0351763821733671,0.03264910579169944,0.008995659604276523,8.092189171601244e-05,5706.618786712777,17912.451108253656,10536.523357900056,10231.41369358919,1435.4745443954475,2060587.167607318,0.9856519438767045,0.9886792686122448,0.15625,0.755859375,0.4149828943128278,0.38671875,0.10923680354656518,0.011932679249070873,17.450322161240294,0.23075555555555555,488,0.02837158469945355,7,2.3011270529650125,0.029529735001816704,2.5536909092513054,0.9684902902448572
20200409_130000.WAV,1797.9474820059072,148.9281704028062,150.4885210043996,149.82895683382557,149.88733666704212,0.46262220776909285,0.21401930712114972,2.299982395651082,0.023969845618642616,4.955576378978451,0.07002672421029656,0.0775057027088137,0.1981601982206618,0.110470224628362,0.1100612454934863,0.009713332884672209,9.434883572845452e-05,6735.449298892782,12961.488669623044,8432.383761329458,8408.597001813285,534.3058189486599,285482.70816239814,0.9463485762786905,0.9906283534166656,0.1171875,0.552734375,0.2380465069117255,0.236328125,0.03481413024424653,0.0012120236646633612,5.007316528767909,0.006933333333333333,37,0.011243243243243242,4,2.2995641067161645,0.04186669640192449,5.019374892762553,0.9443945605688594
